stars,text,clean_text,sentences,lemm_sentences
5,Ha mejorado Comida: 4 Servicio: 4 Ambiente: 4,ha mejorado comida: 4 servicio: 4 ambiente: 4,['ha mejorado comida 4 servicio 4 ambiente 4'],['haber mejorar comida servicio ambiente']
5,Un lugar seguro para las celebraciones,un lugar seguro para las celebraciones,['un lugar seguro para las celebraciones'],['uno lugar seguro para el celebración']
3,Piscina y salones para fiestas con parqueo,piscina y salones para fiestas con parqueo,['piscina y salones para fiestas con parqueo'],['piscina y salón para fiesta con parqueo']
1,La piscina tenía agua demasiado fría,la piscina tenia agua demasiado fria,['la piscina tenia agua demasiado fria'],['el piscina tenio agua demasiado frio']
5,Lugar de eventos y fiestas antes se llamaba Club de oficiales,lugar de eventos y fiestas antes se llamaba club de oficiales,['lugar de eventos y fiestas antes se llamaba club de oficiales'],['lugar de evento y fiesta antes él llamar club de oficial']
5,Muy buen servicio,muy buen servicio,['muy buen servicio'],['mucho buen servicio']
3,falta mantenimiento y un buen administrador.,falta mantenimiento y un buen administrador.,['falta mantenimiento y un buen administrador'],['faltar mantenimiento y uno buen administrador']
1,El gimnasio muy incompleto y los instructores malos,el gimnasio muy incompleto y los instructores malos,['el gimnasio muy incompleto y los instructores malos'],['el gimnasio mucho incompleto y el instructor malo']
5,Muy bueno,muy bueno,['muy bueno'],['mucho bueno']
5,Muy buena atencion,muy buena atencion,['muy buena atencion'],['mucho buen atencion']
5,Muy agradable y accesible,muy agradable y accesible,['muy agradable y accesible'],['mucho agradable y accesible']
4,Bonito y muy tranquilo,bonito y muy tranquilo,['bonito y muy tranquilo'],['bonito y mucho tranquilo']
5,Son muy amables desde la garita,son muy amables desde la garita,['son muy amables desde la garita'],['ser mucho amable desde el garita']
4,aen ese lugar me gradue,aen ese lugar me gradue,['aen ese lugar me gradue'],['aen ese lugar yo graduar']
5,"Menú, precio y servicio de calidad.","menu, precio y servicio de calidad.",['menu precio y servicio de calidad'],['menu precio y servicio de calidad']
5,Muy limpio.,muy limpio.,['muy limpio'],['mucho limpio']
5,Muy elegante y agradable,muy elegante y agradable,['muy elegante y agradable'],['mucho elegante y agradable']
5,Yo megusto esasona,yo megusto esasona,['yo megusto esasona'],['yo megusto esasonar']
3,XV,xv,['xv'],['xv']
5,Delicioso almuerzo!!!,delicioso almuerzo!!!,['delicioso almuerzo'],['delicioso almuerzo']
3,Lugar muy bonito,lugar muy bonito,['lugar muy bonito'],['lugar mucho bonito']
5,Excelente servicio.,excelente servicio.,['excelente servicio'],['excelente servicio']
5,Buen ambiente.,buen ambiente.,['buen ambiente'],['buen ambiente']
5,Están asfaltando el parqueo!!,estan asfaltando el parqueo!!,['estan asfaltando el parqueo'],['estar asfaltar el parqueo']
5,Muy agradable,muy agradable,['muy agradable'],['mucho agradable']
4,Excelentes instalaciones,excelentes instalaciones,['excelentes instalaciones'],['excelente instalación']
5,Muy bonito lugar,muy bonito lugar,['muy bonito lugar'],['mucho bonito lugar']
4,Calidad d instalaciones,calidad d instalaciones,['calidad d instalaciones'],['calidad d instalación']
4,Habiente agradable,habiente agradable,['habiente agradable'],['habiente agradable']
3,Bonito ambiente.,bonito ambiente.,['bonito ambiente'],['bonito ambiente']
5,Excelente lugar.,excelente lugar.,['excelente lugar'],['excelente lugar']
5,Hermoso Lugar ‼️,hermoso lugar ‼️,['hermoso lugar '],['hermoso lugar']
5,Un bonito lugar,un bonito lugar,['un bonito lugar'],['uno bonito lugar']
5,Club de todos los oficiales del Ejército y fuerza aérea,club de todos los oficiales del ejercito y fuerza aerea,['club de todos los oficiales del ejercito y fuerza aerea'],['club de todo el oficial del ejercito y fuerza aereo']
3,Es un lugar accesible,es un lugar accesible,['es un lugar accesible'],['ser uno lugar accesible']
4,Muy buenas instalaciones,muy buenas instalaciones,['muy buenas instalaciones'],['mucho buena instalación']
5,Ambiente agradable,ambiente agradable,['ambiente agradable'],['ambiente agradable']
3,"Parqueo, instalaciones amplias","parqueo, instalaciones amplias",['parqueo instalaciones amplias'],['parqueir instalación amplio']
5,Me gusta el lugar!!!,me gusta el lugar!!!,['me gusta el lugar'],['yo gustar el lugar']
4,Muy buen club,muy buen club,['muy buen club'],['mucho buen club']
5,Lindo lugar,lindo lugar,['lindo lugar'],['lindo lugar']
5,Muy moderno,muy moderno,['muy moderno'],['mucho moderno']
5,Muy bueno,muy bueno,['muy bueno'],['mucho bueno']
4,Lugar relajante,lugar relajante,['lugar relajante'],['lugar relajante']
4,Exelente lugar.,exelente lugar.,['exelente lugar'],['exelente lugar']
5,Deliciosa comida,deliciosa comida,['deliciosa comida'],['deliciós comida']
4,Algo descuidadas las instalaciones.,algo descuidadas las instalaciones.,['algo descuidadas las instalaciones'],['algo descuidado el instalación']
3,Lo han mejorado mucho,lo han mejorado mucho,['lo han mejorado mucho'],['él haber mejorar mucho']
5,Excelente como siempre!!!,excelente como siempre!!!,['excelente como siempre'],['excelente como siempre']
5,Excelente,excelente,['excelente'],['excelente']
5,Bonito y cómodo,bonito y comodo,['bonito y comodo'],['bonito y comodo']
5,Buena comida,buena comida,['buena comida'],['buen comida']
3,Sobre valorado,sobre valorado,['sobre valorado'],['sobre valorado']
5,Buenísimo,buenisimo,['buenisimo'],['buenisimo']
5,Me encanta,me encanta,['me encanta'],['yo encantar']
4,Todo bonito,todo bonito,['todo bonito'],['todo bonito']
4,Buen lugar,buen lugar,['buen lugar'],['buen lugar']
5,#cerveza #buenambiente,,[],[]
4,LUGAR AGRADABLE,lugar agradable,['lugar agradable'],['lugar agradable']
5,Congregación Líon,congregacion lion,['congregacion lion'],['congregacion lion']
4,Bonito lugar,bonito lugar,['bonito lugar'],['bonito lugar']
4,Lugar familiar,lugar familiar,['lugar familiar'],['lugar familiar']
5,Acogedor y multifuncional,acogedor y multifuncional,['acogedor y multifuncional'],['acogedor y multifuncional']
3,Mal servicio,mal servicio,['mal servicio'],['mal servicio']
5,Es lo mejor,es lo mejor,['es lo mejor'],['ser él mejor']
4,😡…,😡…,[],[]
4,Muy bonito lugar,muy bonito lugar,['muy bonito lugar'],['mucho bonito lugar']
4,Buenas parrandas,buenas parrandas,['buenas parrandas'],['buena parranda']
5,Ambiente agradable,ambiente agradable,['ambiente agradable'],['ambiente agradable']
5,Excelente servicio,excelente servicio,['excelente servicio'],['excelente servicio']
4,Sus instalaciones,sus instalaciones,['sus instalaciones'],['su instalación']
3,comida regular,comida regular,['comida regular'],['comida regular']
5,Excelente,excelente,['excelente'],['excelente']
5,Excelente,excelente,['excelente'],['excelente']
4,Buena,buena,['buena'],['buen']
5,Excelente servicio,excelente servicio,['excelente servicio'],['excelente servicio']
5,Excelente,excelente,['excelente'],['excelente']
5,Excelente,excelente,['excelente'],['excelente']
5,Bonito lugar,bonito lugar,['bonito lugar'],['bonito lugar']
5,Excelente,excelente,['excelente'],['excelente']
5,Excelente servicio,excelente servicio,['excelente servicio'],['excelente servicio']
5,Excelente,excelente,['excelente'],['excelente']
5,Excelente lugar para compartir con familiares y amigos. Tienen una discoteca y un bonito restaurante. Precio por persona Q 100-150 Comida: 5 Servicio: 5 Ambiente: 5 Espacios para estacionar Hay suficiente espacio Opciones de estacionamiento Estacionamiento pagado,excelente lugar para compartir con familiares y amigos. tienen una discoteca y un bonito restaurante. precio por persona q 100-150 comida: 5 servicio: 5 ambiente: 5 espacios para estacionar hay suficiente espacio opciones de estacionamiento estacionamiento pagado,"['excelente lugar para compartir con familiares y amigos', 'tienen una discoteca y un bonito restaurante', 'precio por persona q 100150 comida 5 servicio 5 ambiente 5 espacios para estacionar hay suficiente espacio opciones de estacionamiento estacionamiento pagado']","['excelente lugar para compartir con familiar y amigo', 'tener uno discoteca y uno bonito restaurante', 'precio por persona q comida servicio ambiente espacio para estacionar haber suficiente espacio opción de estacionamiento estacionamiento pagado']"
5,Gran lugar para eventos.,gran lugar para eventos.,['gran lugar para eventos'],['gran lugar para evento']
2,Buen lugar!,buen lugar!,['buen lugar'],['buen lugar']
2,¡Fresco!,¡fresco!,['fresco'],['fresco']
5,De acuerdo,de acuerdo,['de acuerdo'],['de acuerdo']
3,Hermoso,hermoso,['hermoso'],['hermoso']
5,Feliz,feliz,['feliz'],['feliz']
5,"Un diferente lugar, donde hay diferentes distracciones para niños y adultos. Canchas para fútbol, piscina, churrasqueras. Juegos para niños y un ambiente muy especial y familiar.","un diferente lugar, donde hay diferentes distracciones para ninios y adultos. canchas para futbol, piscina, churrasqueras. juegos para ninios y un ambiente muy especial y familiar.","['un diferente lugar donde hay diferentes distracciones para ninios y adultos', 'canchas para futbol piscina churrasqueras', 'juegos para ninios y un ambiente muy especial y familiar']","['uno diferente lugar donde haber diferente distracción para ninio y adulto', 'cancha para futbol piscinar churrasquera', 'juego para ninio y uno ambiente mucho especial y familiar']"
5,"Club Guatebanco tiene un amplio espacil al aire libre donde se puede disfrutar con toda la familia y amigos de un ambiente rural y con áreas para caminar y jugar. Cuenta con canhcas de Basket, futbol, para ir en bicicleta, juego para niños y piscinas. Un lugar bastante agradable donde se puede reservar ranchos para realizar las actividades.","club guatebanco tiene un amplio espacil al aire libre donde se puede disfrutar con toda la familia y amigos de un ambiente rural y con areas para caminar y jugar. cuenta con canhcas de basket, futbol, para ir en bicicleta, juego para ninios y piscinas. un lugar bastante agradable donde se puede reservar ranchos para realizar las actividades.","['club guatebanco tiene un amplio espacil al aire libre donde se puede disfrutar con toda la familia y amigos de un ambiente rural y con areas para caminar y jugar', 'cuenta con canhcas de basket futbol para ir en bicicleta juego para ninios y piscinas', 'un lugar bastante agradable donde se puede reservar ranchos para realizar las actividades']","['club guatebanco tener uno amplio espacil al aire libre donde él poder disfrutar con todo el familia y amigo de uno ambiente rural y con area para caminar y jugar', 'contar con canhca de basket futbol para ir en bicicleta juego para ninio y piscina', 'uno lugar bastante agradable donde él poder reservar rancho para realizar el actividad']"
5,Ordenado y limpio... no te preocupes por laa compras enfrente hay un centro.comercial donde hay de todo... ideal para montar bicicleta,ordenado y limpio... no te preocupes por laa compras enfrente hay un centro.comercial donde hay de todo... ideal para montar bicicleta,"['ordenado y limpio', 'no te preocupes por laa compras enfrente hay un centro', 'comercial donde hay de todo', 'ideal para montar bicicleta']","['ordenado y limpio', 'no tú preocupar por laa compra enfrente haber uno centro', 'comercial donde haber de todo', 'ideal para montar bicicleta']"
5,"Un lugar, muy bonito para pasar un día de solaz y esparcimiento rodeado de naturaleza, aire puro y amplios espacios","un lugar, muy bonito para pasar un dia de solaz y esparcimiento rodeado de naturaleza, aire puro y amplios espacios",['un lugar muy bonito para pasar un dia de solaz y esparcimiento rodeado de naturaleza aire puro y amplios espacios'],['uno lugar mucho bonito para pasar uno dia de solaz y esparcimiento rodeado de naturaleza aire puro y amplio espacio']
5,"Muy Agradable ,instalaciones muy bonitas limpias ,perfecto para reuniones familiares,espacios de deportes y caminata","muy agradable ,instalaciones muy bonitas limpias ,perfecto para reuniones familiares,espacios de deportes y caminata",['muy agradable instalaciones muy bonitas limpias perfecto para reuniones familiaresespacios de deportes y caminata'],['mucho agradable instalación mucho bonito limpio perfecto para reunión familiaresespacio de deporte y caminata']
